inventoryId,partNumber,color,quantity
220059,15573,70,1
220059,18649,0,1
220059,24246,0,1
220059,3003,70,1
220059,3004,70,1
220059,3069bpr0189,0,1
220059,34816,70,1
220059,35480,0,1
220059,3795,70,1
220059,38648pat0001,0,1
220059,44728,19,1
220059,6091,70,2
220059,61252,0,2
220059,88072,0,1
220059,93609,0,1
220059,98138pr0008,15,2
220361,10197,0,8
220361,10247,0,3
220361,10928,72,2
220361,11153,4,2
220361,11212,0,1
220361,11214,4,24
220361,11478,0,1
220361,11478,4,14
220361,11946,0,8
220361,11946,4,5
220361,11947,0,8
220361,11947,4,5
220361,11950,71,2
220361,14719,0,2
220361,14720,4,2
220361,15458,1,1
220361,15458,0,4
220361,15462,70,1
220361,18575,19,1
220361,18651,0,24
220361,18654,0,12
220361,18654,4,10
220361,18677,0,11
220361,18944,4,4
220361,18973pr0009,47,1
220361,18973pr0010,47,1
220361,22961,72,2
220361,22961,15,10
220361,24116,4,3
220361,24119,0,2
220361,24119,4,1
220361,2420,1,2
220361,2431,0,1
220361,24316,70,6
220361,25214,179,2
220361,25214,0,4
220361,2654,36,2
220361,2736,71,2
220361,2741,0,1
220361,27940,72,4
220361,2850b,71,8
220361,2851,14,8
220361,2852,71,8
220361,2853,14,2
220361,2854,19,3
220361,29119,1,2
220361,29119,0,2
220361,29120,1,2
220361,29120,0,2
220361,3021,4,2
220361,3022,0,4
220361,3023,0,1
220361,3023,4,2
220361,3024,0,5
220361,3024,4,2
220361,30374,0,4
220361,3068b,0,2
220361,3068b,4,2
220361,3069b,0,3
220361,3070b,1,2
220361,3070b,14,1
220361,3070b,4,1
220361,32000,0,1
220361,32002,19,6
220361,32005a,72,2
220361,32009,0,4
220361,32013,4,21
220361,32013,0,6
220361,32015,0,6
220361,32016,4,6
220361,32016,71,2
220361,32016,0,6
220361,32034,0,2
220361,32034,4,4
220361,32034,71,5
220361,32062,4,39
220361,32064a,0,2
220361,32065,4,2
220361,32065,15,1
220361,32073,14,20
220361,32123b,71,33
220361,32126,0,4
220361,32140,4,6
220361,32140,0,29
220361,32184,15,3
220361,32192,71,4
220361,32200,15,1
220361,32202,0,1
220361,32235,4,2
220361,32250,1,4
220361,32250,14,4
220361,32270,0,2
220361,32278,0,7
220361,32316,0,4
220361,32316,15,1
220361,32316,4,5
220361,32333,0,2
220361,32348,0,2
220361,32449,72,4
220361,32494,71,4
220361,32523,0,1
220361,32523,4,3
220361,32523,71,2
220361,32523,15,1
220361,32524,72,10
220361,32524,4,6
220361,32524,0,13
220361,32525,4,4
220361,32526,1,2
220361,32526,4,6
220361,32526,0,14
220361,32580,0,6
220361,32580,4,2
220361,35480,4,2
220361,3623,4,2
220361,3623,0,5
220361,3666,0,3
220361,3705,0,16
220361,3706,4,1
220361,3707,0,2
220361,3710,0,4
220361,3713,71,18
220361,3737,0,1
220361,3749,19,1
220361,3795,0,2
220361,3832,0,1
220361,3941,36,2
220361,39790,0,1
220361,39794,0,3
220361,39888,19,4
220361,4032a,4,4
220361,40490,71,7
220361,40490,4,1
220361,40490,0,10
220361,41239,14,1
220361,41239,4,2
220361,41239,15,3
220361,41239,71,1
220361,4162,0,3
220361,4162,4,1
220361,41677,4,26
220361,41677,0,32
220361,41769,0,1
220361,41770,0,1
220361,42003,0,16
220361,42003,71,1
220361,42135,71,2
220361,42135,0,2
220361,42195,4,8
220361,4274,1,10
220361,4274,71,55
220361,42924,1,120
220361,43093,1,59
220361,43857,4,6
220361,44294,71,6
220361,44676,15,4
220361,44771,0,4
220361,44874,0,2
220361,4519,71,38
220361,48267,0,2
220361,48267,4,2
220361,48729b,0,6
220361,49294,0,4
220361,59426,72,1
220361,59443,4,14
220361,59443,0,2
220361,59443,71,9
220361,60483,0,10
220361,60483,15,16
220361,60484,0,5
220361,61184,71,4
220361,61332,0,263
220361,61408,4,2
220361,6180,0,2
220361,61903,71,2
220361,62462,4,4
220361,62462,0,3
220361,62462,179,2
220361,62531,0,1
220361,62821b,72,1
220361,63864,4,2
220361,63869,71,4
220361,63869,4,2
220361,64178,71,1
220361,64225,0,1
220361,64391,4,1
220361,64391,0,2
220361,64392,4,2
220361,64393,4,1
220361,64394,4,1
220361,64680,4,1
220361,64681,4,1
220361,64682,4,2
220361,64683,0,2
220361,64683,4,1
220361,64872,72,4
220361,65304,4,43
220361,6536,0,10
220361,6536,71,26
220361,6541,0,5
220361,65422,0,2
220361,65487,71,4
220361,65487,0,10
220361,65487,4,8
220361,6553,0,2
220361,6553,4,7
220361,6575,0,2
220361,65766,0,2
220361,6589,19,3
220361,6632,4,6
220361,6632,0,16
220361,6636,4,2
220361,6636,14,2
220361,66906,4,8
220361,67142,4,1
220361,68196,4,1
220361,69819,4,4
220361,69911,4,4
220361,71682,15,2
220361,71689,4,2
220361,71708,0,2
220361,71709,0,3
220361,72212,9999,1
220361,75c11,71,2
220361,76537,14,4
220361,77422,9999,1
220361,87079,0,2
220361,87080,15,1
220361,87080,4,3
220361,87083,72,6
220361,87086,15,1
220361,87086,4,3
220361,87761,0,1
220361,92906,72,2
220361,92909,72,4
220361,93606,0,1
220361,94925,71,2
220361,99008,19,1
220361,99780,0,1
220415,10107839,9999,1
220415,10202,0,1
220415,10247,71,2
220415,11090,71,56
220415,11090,4,1
220415,11203,15,4
220415,11211,72,6
220415,11211,14,6
220415,11212,0,12
220415,11458,72,2
220415,11476,71,1
220415,11477,15,4
220415,11477,484,8
220415,14418,71,2
220415,14704,71,4
220415,14718,72,8
220415,14769,71,2
220415,15068,15,6
220415,15068,72,10
220415,15068,484,114
220415,15068,25,24
220415,15535,0,6
220415,15573,1,10
220415,15573,0,32
220415,15573,484,4
