inventoryId,partNumber,color,quantity
140056,01936,71,1
140056,01937,0,1
140056,01938,71,1
140056,10101351,9999,1
140056,10102495,9999,1
140056,10197,0,1
140056,10928,72,4
140056,11211,15,2
140056,11214,4,48
140056,11478,71,4
140056,11478,4,17
140056,11946,15,3
140056,11946,1062,1
140056,11946,4,2
140056,11947,1062,1
140056,11947,15,3
140056,11947,4,1
140056,11954,15,4
140056,14720,71,1
140056,15068,15,2
140056,15458,15,1
140056,15462,70,7
140056,16091,71,1
140056,18575,0,1
140056,18651,0,19
140056,18654,0,9
140056,18654,15,12
140056,18677,71,8
140056,18945,1062,1
140056,18945,4,2
140056,18946,4,7
140056,18947,72,3
140056,18948,15,3
140056,22169,72,1
140056,22961,71,2
140056,22961,4,4
140056,23948,14,2
140056,2431,71,2
140056,2431,0,1
140056,24316,70,7
140056,2489,71,2
140056,2654,25,1
140056,2723pr0003,0,2
140056,2730,15,2
140056,2736,71,4
140056,27940,72,8
140056,2825,0,6
140056,2853,14,2
140056,3023,15,2
140056,3023,0,2
140056,3034,15,2
140056,30395,72,2
140056,30414,15,2
140056,3068b,0,2
140056,3070b,15,4
140056,31794,71,1
140056,32002,19,10
140056,32005a,72,7
140056,32012,72,1
140056,32013,4,4
140056,32013,1062,2
140056,32013,0,3
140056,32013,15,8
140056,32013,71,8
140056,32015,0,2
140056,32016,0,2
140056,32034,0,3
140056,32056,72,10
140056,32062,4,52
140056,32063,1062,2
140056,32063,0,1
140056,32063,4,4
140056,32065,1,1
140056,32072,14,3
140056,32073,71,27
140056,32123b,71,39
140056,32126,0,1
140056,32140,71,5
140056,32140,1062,2
140056,32140,15,12
140056,32140,4,11
140056,32184,4,7
140056,32184,0,11
140056,32184,71,16
140056,32192,0,6
140056,32198,19,1
140056,32235,0,1
140056,32270,0,2
140056,32271,15,2
140056,32278,15,2
140056,32291,72,2
140056,32291,15,2
140056,32291,71,10
140056,32316,4,15
140056,32316,1062,4
140056,32316,71,12
140056,32316,15,16
140056,32316,0,9
140056,32348,15,2
140056,32348,4,2
140056,32449,15,14
140056,32449,0,6
140056,32449,71,12
140056,32449,4,10
140056,32449,72,6
140056,32474,0,1
140056,32523,71,11
140056,32523,15,27
140056,32523,4,25
140056,32523,1062,4
140056,32523,0,12
140056,32524,4,7
140056,32524,0,2
140056,32524,15,9
140056,32524,71,8
140056,32525,15,3
140056,32525,71,2
140056,32525,4,3
140056,32526,71,1
140056,32526,4,6
140056,32526,72,4
140056,32557,0,2
140056,32803,15,2
140056,32905,71,1
140056,3460,0,1
140056,3648b,72,1
140056,3673,71,17
140056,3705,4,23
140056,3706,0,9
140056,3707,4,5
140056,3708,4,1
140056,3710,71,2
140056,3713,4,26
140056,3737,0,5
140056,3749,19,9
140056,37597c150,72,1
140056,3961,4,1
140056,39793,72,3
140056,39888,19,13
140056,4032a,25,1
140056,4032a,72,2
140056,40490,4,3
140056,40490,15,4
140056,40490,72,2
140056,4079b,15,2
140056,41239,71,1
140056,41239,4,2
140056,4162,71,2
140056,41677,71,14
140056,41677,0,2
140056,41677,15,18
140056,42003,71,22
140056,42003,4,7
140056,42135,15,2
140056,42135,0,17
140056,42135,71,10
140056,42195,71,11
140056,42195,0,3
140056,42610,71,2
140056,4274,71,8
140056,42924,1,148
140056,43093,1,87
140056,43857,72,2
140056,43857,15,4
140056,43857,4,7
140056,44294,14,18
140056,44874,71,7
140056,4519,14,36
140056,46834,15,1
140056,46835,72,1
140056,48267,15,4
140056,48267,4,4
140056,49130,71,2
140056,49283,1,1
140056,50951,0,2
140056,51149,4,3
140056,55013,72,2
140056,55981,15,2
140056,55981,71,2
140056,57585,71,1
140056,58090,0,2
140056,59426,72,7
140056,59443,0,17
140056,60483,1062,10
140056,60483,0,30
140056,60483,28,4
140056,60484,15,2
140056,60484,71,4
140056,60484,0,1
140056,60485,71,5
140056,61184,71,5
140056,61332,0,228
140056,61408,71,3
140056,6141,47,2
140056,61903,71,2
140056,62462,15,2
140056,62462,0,2
140056,63869,15,2
140056,63869,71,6
140056,63869,0,8
140056,64179,0,4
140056,64391,15,2
140056,64683,15,2
140056,64872,72,3
140056,65249,15,14
140056,65304,0,14
140056,6536,4,6
140056,6536,15,18
140056,6536,0,1
140056,6536,1062,4
140056,6536,71,27
140056,65473,0,2
140056,65487,15,23
140056,65487,4,16
140056,65489,71,2
140056,6553,72,1
140056,6589,19,6
140056,6632,15,8
140056,6632,4,6
140056,6632,72,8
140056,6632,0,8
140056,6632,71,4
140056,66906,0,13
140056,69778,1,2
140056,69779,321,6
140056,69819,15,1
140056,71682,15,4
140056,71708,15,6
140056,71708,4,2
140056,71709,4,2
140056,71709,1062,1
140056,71709,15,1
140056,71710,0,3
140056,73507,0,11
140056,77765,71,4
140056,80273,71,1
140056,80286,72,2
140056,81346,2,1
140056,85825,71,1
140056,87079,15,4
140056,87080,15,1
140056,87080,4,1
140056,87083,72,4
140056,87086,4,1
140056,87086,15,1
140056,87087,15,2
140056,87407,71,1
140056,87408,0,3
140056,87618,0,2
140056,89678,4,13
140056,92693,71,1
140056,92907,0,1
140056,94925,71,14
140056,98138,47,5
140056,98138,34,1
140056,98138,36,2
140056,98585,0,1
140056,99008,19,9
140056,99009,71,1
140056,99010,0,1
140056,99012,72,3
140056,99013pat0002,72,5
140057,10080233,9999,1
140057,10197,0,4
140057,11214,72,15
140057,11455,0,8
140057,11478,4,2
140057,11946,4,2
140057,11947,4,2
140057,14720,4,3
140057,15413,0,4
140057,15458,4,3
140057,15462,70,6
140057,18575,19,1
140057,18654,72,14
140057,18939,71,1
140057,18944,4,1
140057,19474,71,3
140057,19475,14,1
140057,19478,72,2
140057,19540,72,4
140057,24116,1,1
140057,24116,4,1
140057,24316,70,7
140057,25214,4,2
140057,26288,1,1
140057,27938,72,1
140057,27940,72,5
140057,2825,0,6
140057,32002,19,2
140057,32009,4,2
140057,32013,4,3
140057,32017,72,2
140057,32034,0,5
140057,32056,72,4
140057,32062,4,12
140057,32063,14,2
140057,32073,71,9
140057,32123b,14,11
140057,32140,72,8
140057,32140,4,10
140057,32184,0,6
140057,32184,72,8
140057,32270,0,7
140057,32278,4,6
140057,32278,71,1
140057,32278,72,6
140057,32291,72,4
140057,32316,0,4
140057,32316,4,7
140057,32523,72,15
140057,32524,0,4
140057,32524,4,8
140057,32525,4,10
140057,32525,72,8
140057,32525,0,3
140057,32526,4,1
140057,32580,0,2
140057,3705,0,2
140057,3713,71,4
140057,3713,4,7
140057,3749,19,1
140057,39888,19,3
140057,41239,4,3
140057,41239,0,6
140057,41677,71,4
140057,42003,4,9
140057,42195,71,5
140057,4274,71,7
140057,42924,1,103
140057,43093,1,42
140057,43857,4,5
140057,44294,14,2
140057,44809,4,3
140057,44809,71,4
140057,44874,4,7
140057,4519,14,19
140057,46189,0,6
140057,4697b,15,2
140057,48267,0,3
140057,5102c05,1,5
140057,5102c09,71,2
140057,5102c16,0,2
140057,5102c18,71,2
140057,5102c24,71,1
140057,5102c29,0,3
140057,5102c37,0,2
140057,54200,36,2
140057,56145,0,4
140057,59426,72,3
140057,59443,4,3
140057,60483,0,8
140057,60484,72,8
140057,60484,4,7
140057,60485,71,2
140057,61332,0,122
140057,61408,4,1
140057,61409,0,2
140057,6141,47,3
140057,63869,0,1
140057,64178,71,3
140057,64179,0,1
140057,64782,4,1
140057,65249,15,8
140057,65304,25,5
140057,65304,71,15
140057,6536,71,22
140057,6541,0,2
140057,65487,0,3
140057,65489,71,2
140057,6629,4,2
140057,6629,71,2
140057,6632,0,2
140057,69819,72,4
140057,71682,4,3
140057,71708,4,5
140057,71708,72,10
140057,71710,0,4
140057,73507,0,3
140057,77765,71,13
140057,87083,72,9
140057,87761,0,1
140057,88738,0,1
140057,92907,71,4
140057,99008,19,1
140057,99021,72,6
140057,99773,72,2
140087,11090,297,2
140087,11211,320,1
140087,11256,15,1
140087,11609,297,1
140087,11833,27,1
140087,12888pr0001,84,1
140087,14719,15,5
140087,15254,15,1
140087,15533,72,2
140087,15573,15,8
140087,15573,72,1
140087,18674,4,1
140087,20309,19,1
140087,20310,15,4
140087,20482,15,2
140087,20482,297,4
140087,22385,288,1
140087,22388,15,2
140087,22885,0,1
140087,22886,15,2
140087,23969,0,1
140087,2420,71,2
140087,2420,15,3
140087,24201,70,4
140087,2431,15,3
140087,2431,288,2
140087,2453b,15,2
140087,24866,2,6
140087,24866,4,8
140087,25269,82,2
140087,25269,70,4
140087,25269,288,2
140087,26047,70,4
140087,27925,4,4
140087,28870,297,2
140087,3003,378,3
140087,3004,71,5
140087,3004,320,2
140087,3004,378,9
140087,3005,378,8
140087,3005,15,2
140087,3005,28,8
140087,3005,71,4
140087,3009,378,3
140087,3009,320,5
140087,3010,378,9
140087,3020,15,2
140087,3020,70,1
140087,3022,15,2
140087,3023,72,2
140087,3023,378,3
140087,3024,15,3
140087,3062b,70,1
140087,3068b,288,1
140087,3069b,15,1
140087,3070b,288,3
140087,3070b,82,1
140087,3070b,15,3
140087,32028,15,1
140087,32607,2,10
140087,32828,19,1
140087,32952,15,2
140087,33909,0,1
140087,33909,15,1
140087,35480,15,2
140087,35480,70,1
140087,3626cpr1776,14,1
140087,3666,288,2
140087,3666,378,1
140087,3666,15,3
140087,3710,72,2
140087,3710,15,3
140087,3710,378,1
140087,37762,297,2
140087,37762,15,18
140087,37775,182,2
140087,3795,15,5
140087,3795,320,2
140087,3942c,2,1
140087,3958,320,4
140087,41740,72,1
140087,41769,2,4
140087,41769,288,1
140087,41770,288,1
140087,4733,0,2
140087,54200,323,2
140087,54200,15,2
140087,54200,2,8
140087,60478,70,2
140087,60479,15,4
140087,60593,19,6
140087,60602,47,6
140087,6141,70,3
140087,6141,179,2
140087,6141,25,1
140087,6141,14,2
140087,6141,27,1
140087,6141,15,1
140087,6141,322,1
140087,6182,15,1
140087,63868,70,2
140087,6636,288,2
140087,85861,297,9
140087,87079,15,1
140087,98138pr0048,70,5
140087,98283,28,17
140087,98283,72,8
140087,99563,297,2
140304,24946,19,1
140304,3841,72,1
140304,61976,70,1
140304,87747,19,1
140365,11153,72,1
140365,3022,28,2
140365,3023,28,1
140365,3023,320,1
140365,3039,72,2
140365,48336,71,2
140365,51739,320,1
140365,53451,19,3
140365,54200,28,4
140365,60470b,71,1
140365,61252,71,5
140365,63868,71,1
140365,67687,71,2
140365,85861,15,3
140369,11211,320,2
140369,15068,27,2
140369,2431,27,1
140369,2431,47,2
140369,2441,0,1
140369,28802,0,1
140369,3002,25,1
140369,3005,47,2
140369,3010,320,1
140369,3020,27,1
140369,3020,320,1
140369,3021,14,2
140369,3023,14,2
140369,3039,47,2
140369,34337,71,4
140369,35654,0,1
140369,3622,14,2
140369,3666,27,2
140369,3795,72,1
140369,54200,47,4
140369,60212,14,2
140369,60470b,14,1
140369,87414,0,4
140369,93273,14,2
140369,98138,47,2
140369,99206,4,1
140369,99780,0,1
140535,11248c01,1,3
140535,11248c01,4,3
140535,11248c02,14,3
140535,12602,14,8
140535,12602,4,8
140535,12602,1,8
140535,15449,0,1
140535,2222,179,1
140535,2223,0,1
140535,2224,70,1
140535,2291,10,1
140535,2300,10,1
140535,2300,4,2
140535,2300,14,1
140535,2300,1,2
140535,2301,10,4
140535,2301,4,2
140535,2301,14,4
140535,2301,1,2
140535,2302,10,10
140535,2302,1,10
140535,2302,4,10
140535,2302,14,10
140535,3011,27,10
140535,3011,73,10
140535,3011,25,10
140535,3011,4,20
140535,3011,14,24
140535,3011,1,26
140535,3011,10,20
140535,31111,4,2
140535,31213,14,2
140535,31213,4,2
140535,3437,1,40
140535,3437,10,50
140535,3437,27,20
140535,3437,73,20
140535,3437,25,20
140535,3437,4,40
140535,3437,14,40
140535,3437pr0049,14,2
140535,3437pr0049,4,2
140535,3437pr0049,10,2
140535,40666,27,10
140535,40666,73,10
140535,40666,25,10
140535,40666,4,12
140535,40666,14,12
140535,40666,1,12
140535,40666,10,10
140535,4196,4,2
140535,4198,14,2
140535,4198,1,2
140535,4547215,9999,1
140535,4547216,9999,1
140535,47219pr0002,15,2
140535,47510pr0002,212,2
140535,47511c01pr0002,1,2
140535,47511pr0001,15,2
140535,61649,4,6
140535,6394,4,2
140535,90265,15,6
140562,15391,0,1
140562,15392,72,1
140562,20482,72,1
140562,44709,0,1
140562,61252,0,2
140562,6141,36,2
140562,64644,0,1
140562,99563,1103,1
140640,100729,80,4
140640,10100639,9999,1
140640,10314,71,4
140640,11211,71,1
140640,1126pr0001,71,2
140640,11476,0,2
140640,11477,71,2
140640,15068,0,2
140640,15068,71,1
140640,15573,72,2
140640,15672,0,1
140640,15712,0,1
140640,1871pr0001,71,1
140640,1871pr0002,71,1
140640,1874pr0001,47,1
140640,18977,0,4
140640,20482,0,2
140640,2310,71,2
140640,23443,0,4
140640,23969,71,1
140640,2420,0,10
140640,2420,71,10
140640,24201,0,2
140640,2431,71,3
140640,2431,80,1
140640,25269,80,4
140640,25269,71,4
140640,26047,0,3
140640,2654,0,2
140640,2654,71,6
140640,29119,71,2
140640,29120,71,2
140640,3005,0,2
140640,3009,72,1
140640,3009pr0106,71,1
140640,30162,72,1
140640,3020,72,1
140640,3021,15,1
140640,3021,19,4
140640,3022,71,2
140640,3023,70,4
140640,3024,72,4
140640,3024pr0025,71,2
140640,3031,0,1
140640,3069b,80,2
140640,3069b,0,6
140640,3069b,71,4
140640,3070b,71,2
140640,3070b,80,1
140640,3070b,0,4
140640,32828,0,3
140640,32828,70,4
140640,33909,0,2
140640,33909,80,2
140640,34103,71,4
140640,35480,71,4
140640,35480,0,8
140640,3623,71,4
140640,3666,72,3
140640,36840,71,1
140640,36841,71,8
140640,3710,70,4
140640,3710,0,7
140640,37352,71,11
140640,3749,19,4
140640,3795,0,1
140640,3829c01,0,1
140640,4006,0,1
140640,4081b,72,4
140640,4162,80,1
140640,41740,0,1
140640,48336,0,1
140640,4865b,71,3
140640,60849,0,1
140640,60897,0,5
140640,6091,71,2
140640,61252,72,1
140640,6179,0,1
140640,6179,71,1
140640,63864,80,13
140640,63864,19,4
140640,64570,19,1
140640,64799pr0001,71,1
140640,64847,179,4
