inventoryId,partNumber,color,quantity
190230,11203,72,1
190230,20482,0,2
190230,26047,0,2
190230,3022,72,2
190230,3023,72,1
190230,3069b,72,1
190230,3069bpr0276,72,1
190230,35480,0,2
190230,99780,72,1
190233,2412b,0,2
190233,2424,0,1
190233,2431,4,2
190233,2431,72,2
190233,2432,0,4
190233,2436,71,2
190233,2453a,4,2
190233,2454a,4,5
190233,2486,71,5
190233,2569,0,1
190233,2584,0,2
190233,2585,71,2
190233,2780,0,18
190233,2926,71,4
190233,2927,0,4
190233,3001,72,2
190233,3001,0,2
190233,3001,4,10
190233,3003,0,3
190233,3004,71,1
190233,3004,0,4
190233,3004,72,1
190233,3005,72,2
190233,3008,4,1
190233,3009,72,2
190233,3010,4,4
190233,3010,14,2
190233,30134,0,4
190233,30179,72,2
190233,30194,72,1
190233,3020,4,5
190233,3020,71,1
190233,3021,0,3
190233,3022,4,8
190233,3022,71,2
190233,3022,14,2
190233,30228,72,1
190233,3023,0,1
190233,3023,4,1
190233,3023,46,2
190233,30237a,14,2
190233,3024,71,2
190233,3024,0,4
190233,30256,15,4
190233,30258,0,8
190233,3029,72,1
190233,3031,72,2
190233,3035,72,1
190233,3035,71,1
190233,3036,72,2
190233,30388,71,1
190233,3039,0,1
190233,3040b,0,2
190233,3068bpr0095,72,1
190233,3069bpr0025,15,2
190233,3069bpr0030,72,1
190233,3070bpr0026,14,1
190233,3176,71,2
190233,3297pr0001,71,1
190233,3460,0,4
190233,3471,2,1
190233,3660,4,4
190233,3665,4,6
190233,3666,71,2
190233,3705,0,2
190233,3710,72,1
190233,3710,0,4
190233,3754,4,1
190233,3794a,71,1
190233,3795,0,4
190233,3795,71,2
190233,3821,14,1
190233,3822,14,1
190233,3823,40,1
190233,3829c01,71,1
190233,3832,4,1
190233,3836,6,1
190233,3837,72,1
190233,3857,2,1
190233,3899,14,1
190233,3937,72,1
190233,3937,14,4
190233,3962b,72,1
190233,3963,0,1
190233,4006,0,1
190233,4070,14,2
190233,4081b,71,3
190233,4083,15,5
190233,40996,46,1
190233,41532,0,1
190233,4162,72,12
190233,41749,40,1
190233,4175,0,1
190233,41750,40,1
190233,42022,0,2
190233,4274,71,2
190233,44126,0,5
190233,44302a,72,1
190233,44336pr0001,2,1
190233,4477,72,1
190233,4477,4,1
190233,4515,72,4
190233,4522,0,1
190233,45677,14,1
190233,46212,40,1
190233,47522,9999,1
190233,4872,40,3
190233,6014b,71,4
190233,6015,0,4
190233,6106,71,2
190233,6111,4,3
190233,6134,0,5
190233,6140,14,2
190233,6141,46,4
190233,6141,34,3
190233,6141,36,3
190233,6536,71,2
190233,6553,71,2
190233,74746,72,3
190233,75535,15,10
190233,75535,4,8
190233,76041c02,0,2
190286,10104927,9999,1
190286,10202,71,4
190286,10247,71,4
190286,11090,72,2
190286,11203,72,6
190286,11211,71,2
190286,11211,72,4
190286,11212,72,4
190286,11212,71,12
190286,11214,4,22
190286,11214,72,4
190286,11215,0,4
190286,11215,71,2
190286,11253,71,2
190286,1126,71,10
190286,11458,15,2
190286,11477,0,4
190286,11478,4,2
190286,1148,1103,4
190286,13547,4,4
190286,13731,71,2
190286,14181,71,9
190286,14704,71,26
190286,14719,320,2
190286,14719,71,14
190286,14719,0,4
190286,14720,0,4
190286,15038,1103,6
190286,15068,0,2
190286,15207,71,10
190286,15207,320,2
190286,15254,0,1
190286,15533,71,11
190286,15535,320,2
190286,15535,71,2
190286,15573,72,67
190286,15573,71,30
190286,15573,320,2
190286,15672,72,2
190286,15672,71,4
190286,15712,71,26
190286,15712,72,8
190286,15712,320,16
190286,18646,72,24
190286,18651,0,2
190286,18654,0,4
190286,18654,1103,8
190286,18674,72,2
190286,18677,0,6
190286,18677,71,8
190286,18759,71,4
190286,1927,0,4
190286,20482,72,26
190286,22385,71,22
190286,22885,71,10
190286,22890,72,16
190286,23443,72,2
190286,2357,71,6
190286,2391,4,2
190286,23950,71,2
190286,23950,72,20
190286,2412b,0,16
190286,2412b,320,18
190286,2412b,71,8
190286,2412b,72,152
190286,2420,72,6
190286,2420,15,8
190286,2420,28,10
190286,2420,71,6
190286,2420,320,4
190286,24201,71,2
190286,24299,71,31
190286,24299,72,1
190286,24307,71,31
190286,24307,72,1
190286,2431,320,14
190286,2431,1,1
190286,2431,72,10
190286,2431,0,11
190286,2431,71,9
190286,24316,70,16
190286,2432,71,2
190286,2445,71,8
190286,2445,0,7
190286,2445,19,4
190286,2445,72,8
190286,2450,72,4
190286,2450,71,8
190286,2456,72,1
190286,2456,0,2
190286,2456,71,2
190286,25059,71,1
190286,25269,41,4
190286,25269,72,12
190286,25269,320,4
190286,2540,72,8
190286,2639,72,2
190286,2654,19,11
190286,2654,41,2
190286,2654,0,28
190286,26599,0,8
190286,26601,71,20
190286,26601,320,4
190286,26601,72,8
190286,26603,320,50
190286,26603,72,2
190286,26603,71,25
190286,27263,320,2
190286,27263,71,4
190286,27263,72,8
190286,2730,72,4
190286,2730,0,2
190286,27940,1,4
190286,28192,71,4
190286,28192,320,4
190286,2877,0,2
190286,2877,72,2
190286,28802,0,1
190286,28802,4,4
190286,29119,72,4
190286,29120,72,4
190286,2921,0,4
190286,2937,71,2
190286,3001,29,1
190286,3001,71,9
190286,3002,19,4
190286,3003,71,6
190286,3004,1,2
190286,3004,28,2
190286,3004,320,2
190286,3004,72,11
190286,3004,71,4
190286,3005,0,4
190286,3005,71,16
190286,3005,72,8
190286,3007,71,6
190286,3007,72,3
190286,3008,15,1
190286,3008,71,3
190286,3008,72,6
190286,3009,19,8
190286,3009,71,6
190286,3010,72,4
190286,3010,71,7
190286,3010,19,2
190286,30150,71,2
190286,3020,15,4
190286,3020,71,22
190286,3020,0,1
190286,3020,72,37
190286,3020,19,28
190286,3020,320,2
190286,3021,72,11
190286,3021,71,38
190286,3021,19,7
190286,3021,1,2
190286,3022,71,29
190286,3022,14,2
190286,3022,0,24
190286,3022,72,10
190286,3022,2,5
190286,3023,25,1
190286,3023,320,14
190286,3023,46,8
190286,3023,71,61
190286,3023,41,38
190286,3023,19,41
190286,3023,4,1
190286,3023,28,75
190286,3023,1,1
190286,3023,0,2
190286,3024,47,4
190286,3024,14,10
190286,3024,71,36
190286,3024,0,4
190286,3024,72,6
190286,3024,41,12
190286,3029,72,24
190286,3029,71,4
190286,3030,71,18
190286,3030,15,2
190286,3031,72,4
190286,3031,71,5
190286,3031,0,4
190286,3031,19,1
190286,3031,14,20
190286,3031,4,1
190286,3032,72,6
190286,3032,71,9
190286,3032,1,2
190286,3033,71,12
190286,3033,72,28
190286,3033,19,2
190286,3034,72,18
190286,3034,71,22
190286,3034,320,2
190286,3034,19,3
190286,3035,71,9
190286,3035,72,3
190286,30355,72,5
190286,30355,71,1
190286,30356,72,5
190286,30356,71,1
190286,3036,72,16
190286,3036,71,14
190286,30363,71,3
190286,3037,71,2
190286,30374,71,4
190286,30383,72,8
190286,3039,4,1
190286,3040b,72,2
190286,30503,71,10
190286,30504,71,12
190286,30586,71,2
190286,3062b,1,2
190286,3062b,72,40
190286,3062b,4,1
190286,3068b,72,8
190286,3068b,320,6
190286,3068b,71,4
190286,3069b,72,2
190286,3069b,320,4
190286,3069b,41,2
190286,3069b,71,12
190286,3070b,41,4
190286,3070b,72,40
190286,3070b,71,24
190286,3070b,320,16
190286,3172,4,8
190286,3176,14,2
190286,3176,320,2
190286,32000,0,1
190286,32000,19,14
190286,32000,71,2
190286,32017,14,2
190286,32018,0,6
190286,32018,72,6
190286,32028,19,1
190286,32028,72,16
190286,32028,320,20
190286,32062,0,8
190286,32064a,0,6
190286,32123b,71,10
190286,32123b,14,13
190286,32184,71,4
190286,32291,4,14
190286,32316,14,2
190286,32316,25,2
190286,32324,0,2
190286,32449,72,4
190286,32523,4,8
190286,32523,72,8
190286,32523,71,4
190286,32524,15,1
190286,32524,0,2
190286,32526,4,2
190286,32555,0,4
190286,32555,15,4
190286,32828,71,10
190286,32952,72,8
190286,3298,71,4
190286,3298,1,1
190286,3300,4,1
190286,33909,71,13
190286,33909,72,3
190286,34103,71,14
190286,34103,19,6
190286,34103,72,8
190286,3460,72,15
190286,3460,19,49
190286,3460,0,2
190286,3460,71,30
190286,3484,71,16
190286,3484,72,4
190286,3544,71,10
190286,3545,71,10
190286,35464,19,2
190286,35464,71,3
190286,35480,71,18
190286,35480,72,14
190286,35787,320,12
190286,35787,72,2
190286,35787,71,28
190286,3622,0,4
190286,3622,71,4
190286,3622,72,2
190286,3623,72,6
190286,3623,71,36
190286,3623,19,8
190286,3623,4,2
190286,3623,14,6
190286,3665,0,2
190286,3665,72,2
190286,3665,71,4
190286,3666,320,6
190286,3666,19,6
190286,3666,0,5
190286,3666,4,2
190286,3666,15,4
190286,3666,71,32
190286,3666,72,6
190286,3678b,71,4
190286,36840,72,6
190286,36840,71,1
190286,36841,71,1
190286,36841,72,12
190286,3700,19,4
190286,3700,72,8
190286,3701,14,5
190286,3701,72,4
190286,3701,0,4
190286,3702,71,6
190286,3702,0,5
190286,3703,71,56
190286,3705,0,2
190286,3706,0,2
190286,3706,4,1
190286,3707,0,5
190286,3709,71,10
190286,3710,72,83
190286,3710,71,20
190286,3710,19,26
190286,3710,0,2
190286,3710,320,19
190286,3713,4,12
190286,3713,0,2
190286,3737,0,2
190286,3738,71,6
190286,3795,0,6
190286,3795,15,2
190286,3795,19,16
190286,3795,71,25
190286,3795,72,10
190286,3795,272,1
190286,3832,19,8
190286,3832,72,6
190286,3832,71,2
190286,3894,72,2
190286,3894,14,2
190286,3894,4,2
190286,3895,72,6
190286,3895,15,4
190286,3895,0,2
190286,3937,0,2
190286,3937,71,16
190286,3937,15,9
190286,3937,72,2
190286,3938,0,2
190286,3938,72,24
190286,3941,14,2
190286,3958,4,4
190286,3958,71,2
190286,4032a,0,10
190286,4032a,320,2
190286,4032a,19,6
190286,4070,72,4
190286,4070,4,4
190286,4070,71,6
190286,4081b,320,1
190286,41539,71,1
190286,4162,72,2
190286,4162,320,2
190286,4162,71,48
190286,41677,15,2
190286,41677,0,10
190286,41682,72,1
190286,41740,71,23
190286,41740,320,2
190286,41769,320,26
190286,41769,72,2
190286,41769,71,11
190286,41770,320,26
190286,41770,72,2
190286,41770,71,11
190286,4185,72,4
190286,41862,71,2
190286,42003,14,2
190286,42022,0,4
190286,42023,0,4
190286,4216,71,10
190286,42445,71,2
190286,4274,15,28
190286,4274,71,20
190286,4282,320,4
190286,4282,72,10
190286,4282,71,19
190286,4282,0,1
190286,4282,19,1
190286,4287c,72,4
190286,4287c,71,8
190286,4287c,4,1
190286,42924,1,52
190286,4304,19,3
190286,43045,0,4
190286,43093,1,18
190286,43722,19,1
