inventoryId,partNumber,color,quantity
210150,28621pr4048,14,1
210150,93563,4,1
210150,970c75pr0003,1103,1
210150,973c75h22pr0001,1103,1
210151,19729pr0064,308,1
210151,19730,179,1
210151,970c30,179,1
210151,973c19h03pr6410,70,1
210296,2456,14,2
210296,2456,4,2
210296,3001,8,4
210296,3001,2,4
210296,3001,1,6
210296,3001,0,4
210296,3001,4,6
210296,3001,14,6
210296,3001,15,6
210296,3001pr0009,2,1
210296,3001pr0009,14,1
210296,3002,1,4
210296,3002,0,2
210296,3002,4,4
210296,3002,15,4
210296,3002,14,4
210296,3002,2,2
210296,3002,8,2
210296,3003,4,8
210296,3003,0,6
210296,3003,1,8
210296,3003,14,8
210296,3003,2,6
210296,3003,8,4
210296,3003,15,8
210296,3003pr0053,15,2
210296,3003pr0053,4,2
210296,3004,15,6
210296,3004,2,4
210296,3004,4,6
210296,3004,0,2
210296,3004,1,4
210296,3004,8,2
210296,3004,14,6
210296,3004pr9980,14,1
210296,3005pr9996,8,2
210296,3005pr9996,2,2
210296,3007,4,2
210296,3008,14,2
210296,3008,4,2
210296,3009,14,4
210296,3009,4,4
210296,3010,2,2
210296,3010,0,2
210296,3010,4,6
210296,3010,14,4
210296,3010,8,2
210296,3010,1,4
210296,3010,15,6
210296,3065,34,2
210296,3065,41,2
210296,6223,33,2
210296,6223,34,2
210296,73590c03a,0,2
210593,10111c01pr0005,70,1
210593,11198,27,4
210593,12592c01,0,1
210593,12602,4,1
210593,12651,4,1
210593,12758,14,1
210593,13341,14,1
210593,13355,0,1
210593,13358,0,1
210593,13530,25,2
210593,14013c01,71,1
210593,14094,14,1
210593,14211,4,1
210593,16434,25,1
210593,2300,1,1
210593,3011,73,1
210593,31023,15,1
210593,31300c03,0,2
210593,3437,73,2
210593,3437,2,4
210593,3437,1,2
210593,3437,10,4
210593,3437,72,2
210593,3437,15,1
210593,3437,71,2
210593,40666,10,4
210593,40666,25,2
210593,40666,1,2
210593,40666,4,2
210593,41969,0,1
210593,42030,0,1
210593,44524,10,2
210593,45141,179,1
210593,4672,10,1
210593,4672,14,1
210593,4672,1,1
210593,47202pr9999,25,1
210593,47423,25,1
210593,47423,27,2
210593,47509,179,1
210593,51269,71,1
210593,51554pr0001,25,1
210593,51557,14,1
210593,51558,1,1
210593,51704,4,2
210593,51704,1,1
210593,58498c02,14,1
210593,61649,73,1
210593,63710pr0012,25,1
210593,6377,72,5
210593,6378,72,20
210593,63871,4,4
210593,6392,72,2
210593,6393,72,2
210593,6474pr9991,14,1
210593,6510,25,1
210593,6510,4,1
210593,76371,73,2
210593,76371,4,4
210593,76371,1,2
210593,76371,41,2
210593,76371pr0001,4,1
210593,89278pr0001,14,1
210593,90265,15,1
210593,92005,4,2
210593,92094,73,1
210593,93353,1,1
210593,98222,1,1
210593,98252,27,2
210593,98456pr0003,14,2
210593,98458,179,3
210738,2412b,25,8
210738,2412b,0,6
210738,2431,72,1
210738,2431,0,2
210738,2431,25,2
210738,2444,71,3
210738,2445,0,1
210738,2654,46,2
210738,2654,47,2
210738,2736,71,1
210738,2741,0,1
210738,2780,0,317
210738,2817,0,2
210738,2850b,71,4
210738,2851,14,4
210738,2852,71,4
210738,2853,71,2
210738,2854,72,3
210738,3020,0,2
210738,3021,0,4
210738,3023,71,2
210738,3023,0,2
210738,3023,25,2
210738,3023,47,8
210738,3023,182,2
210738,30395,72,1
210738,3068b,25,1
210738,3069b,0,2
210738,32000,0,9
210738,32002,72,13
210738,32005b,0,2
210738,32012,72,1
210738,32013,14,1
210738,32013,4,1
210738,32013,0,22
210738,32014,0,9
210738,32016,0,3
210738,32017,71,4
210738,32034,4,1
210738,32034,0,13
210738,32039,0,15
210738,32054,4,18
210738,32054,0,49
210738,32056,0,4
210738,32062,4,62
210738,32065,71,2
210738,32072,14,2
210738,32073,71,24
210738,32123b,14,27
210738,32123b,71,16
210738,32140,71,2
210738,32140,0,15
210738,32140,4,4
210738,32184,0,4
210738,32184,4,5
210738,32187,71,6
210738,32192,0,5
210738,32250,4,2
210738,32269,0,1
210738,32269,19,2
210738,32270,0,3
210738,32271,0,2
