inventoryId,partNumber,color,quantity
250181,11477pr0021,272,1
250181,11477pr0022,272,2
250181,20482,272,1
250181,24445,0,1
250181,25269,272,2
250181,28621,15,1
250181,3024,14,1
250181,3069bpr9914,0,1
250181,3749,15,4
250181,50951,0,4
250181,54200,4,1
250181,61252,272,1
250181,6667,0,1
250181,6682,0,1
250181,6683pr0001,14,4
250181,7052,272,1
250181,7071pat0005pr0002,15,1
250181,79194,0,1
250182,11477pr0023,71,1
250182,11477pr0024,0,2
250182,20482,0,1
250182,24445,0,1
250182,25269,0,2
250182,28621,15,1
250182,3024,4,1
250182,3069bpr9915,0,1
250182,3749,15,4
250182,50951,0,4
250182,54200,0,1
250182,61252,71,1
250182,6667,0,1
250182,6682,0,1
250182,6683pr0001,3,4
250182,7052,0,1
250182,7071pat0001pr0004,3,1
250182,79194,0,1
250183,11477pr0025,4,1
250183,11477pr0026,4,2
250183,20482,4,1
250183,24445,0,1
250183,25269,4,2
250183,28621,15,1
250183,3024,4,1
250183,3069bpr9916,4,1
250183,3749,15,4
250183,50951,0,4
250183,54200,4,1
250183,61252,4,1
250183,6667,0,1
250183,6682,0,1
250183,6683pr0001,4,4
250183,7052,4,1
250183,7071pat0001pr0005,4,1
250183,79194,0,1
250184,11477pr0027,25,1
250184,11477pr0028,0,2
250184,20482,0,1
250184,24445,0,1
250184,25269,0,2
250184,28621,15,1
250184,3024,0,1
250184,3069bpr9917,25,1
250184,3749,15,4
250184,50951,0,4
250184,54200,25,1
250184,61252,25,1
250184,6667,0,1
250184,6682,0,1
250184,6683pr0001,25,4
250184,7052,0,1
250184,7071pat0005pr0003,0,1
250184,79194,0,1
250185,11477pr0029,2,1
250185,11477pr0030,2,2
250185,20482,2,1
250185,24445,0,1
250185,25269,2,2
250185,28621,15,1
250185,3024,2,1
250185,3069bpr9918,0,1
250185,3749,15,4
250185,50951,0,4
250185,54200,2,1
250185,61252,2,1
250185,6667,0,1
250185,6682,0,1
250185,6683pr0001,14,4
250185,7052,0,1
250185,7071pat0006pr0001,2,1
250185,79194,0,1
250186,11477pr0031,1,1
250186,11477pr0032,0,2
250186,20482,0,1
250186,24445,0,1
250186,25269,0,2
250186,28621,15,1
250186,3024,5,1
250186,3069bpr9919,1,1
250186,3749,15,4
250186,50951,0,4
250186,54200,5,1
250186,61252,0,1
250186,6667,0,1
250186,6682,0,1
250186,6683pr0001,1,2
250186,6683pr0001,5,2
250186,7052,0,1
250186,7071pat0001pr0006,1,1
250186,79194,0,1
250187,11477pr0033,1,1
250187,11477pr0034,272,2
250187,20482,1,1
250187,24445,0,1
250187,25269,272,2
250187,28621,15,1
250187,3024,25,1
250187,3069bpr9920,0,1
250187,3749,15,4
250187,50951,0,4
250187,54200,272,1
250187,61252,1,1
250187,6667,0,1
250187,6682,0,1
250187,6683pr0001,15,4
250187,7052,272,1
250187,7071pat0001pr0005,272,1
250187,79194,0,1
250188,11477pr0022,1,2
250188,11477pr0035,1,1
250188,20482,4,1
250188,24445,0,1
250188,25269,15,2
250188,28621,15,1
250188,3024,15,1
250188,3069bpr9921,0,1
