inventoryId,partNumber,color,quantity
240010,92738,0,1
240023,3626c,1000,1
240023,3626cpr0895,1000,1
240023,60897,4,1
240023,95674,0,1
240024,3626bpr0677,14,1
240024,3626c,1,1
240024,60897,1,1
240024,62810,308,1
240025,3626bpr0677,14,1
240025,3626c,5,1
240025,60897,4,1
240025,87990,70,1
240028,10164pr0001,15,1
240028,3626c,4,1
240028,3626cpr1229,14,1
240028,60897,4,1
240028,93223,15,1
240029,13787pr0002,14,1
240029,3626c,27,1
240029,3626cpr0499,14,1
240029,60897,4,1
240031,13787pr0002,14,1
240031,3626bpr0579,14,1
240031,3626c,27,1
240031,60897,4,1
240196,132a,7,8
240196,3004,14,24
240196,3004pr9974,4,1
240196,3005,14,4
240196,3005,4,2
240196,3007,14,2
240196,3008,14,6
240196,3009,14,6
240196,3009,47,1
240196,3010,47,1
240196,3010,14,2
240196,3010pr9933,4,2
240196,3020,14,4
240196,3022,14,3
240196,3022,0,2
240196,3022,47,2
240196,3023a,14,2
240196,3026,7,2
240196,3176,4,1
240196,3192,14,1
240196,3193,14,1
240196,3194,14,2
240196,3195,14,2
240196,3404bc01,15,1
240196,7039,4,8
240196,7049bc01,15,3
240196,709,14,1
240196,711,14,1
240196,799c800,15,1
240196,801,14,1
240196,802,14,1
240196,803,7,1
240333,10110430,9999,1
240333,10169,84,2
240333,10202,72,4
240333,10314,15,1
240333,11211,272,2
240333,11212,71,2
240333,11214,72,4
240333,1126,71,2
240333,11458,0,1
240333,11477,72,9
240333,11477,272,4
240333,11477,320,4
240333,11477,15,30
240333,11477,71,3
240333,11609,297,2
240333,11610,72,2
240333,11833,0,1
240333,13965,70,6
240333,13965,272,4
240333,14395,70,2
240333,14395,72,2
240333,14716,71,3
240333,14716,70,2
240333,14719,28,1
240333,14769,71,7
240333,14769,72,3
240333,14769,84,1
240333,14769pr1054,70,1
240333,15068,15,23
240333,15068,320,6
240333,15068,272,6
240333,15070,15,17
240333,15208,15,1
240333,15208,297,16
240333,15395,15,1
240333,15533,72,4
240333,15533,71,11
240333,15535,70,1
240333,15535,320,2
240333,15573,320,1
240333,15573,19,1
240333,15573,272,1
240333,15573,72,1
240333,15573,297,3
240333,15573,28,4
240333,15573,70,6
240333,1566,326,8
240333,15712,297,1
240333,15712,15,4
240333,15712,71,3
240333,1745,4,1
240333,1748,15,5
240333,1751,71,5
240333,18651,0,1
240333,18654,15,1
240333,18654,70,2
240333,18654,0,1
240333,18674,15,1
240333,18674,72,5
240333,18674,70,3
240333,18674,0,2
240333,18677,71,8
240333,1927,70,27
240333,1927,15,2
240333,1927,72,1
240333,1927,71,8
240333,20482,71,2
