inventoryId,partNumber,color,quantity
1,48379c04,72,1
1,48391,0,1
1,48395,7,1
1,48864c01,25,1
1,stickerupn0077,9999,1
3,2343,47,1
3,3003,29,1
3,30176,2,1
3,3020,15,1
3,3022,15,2
3,3023,15,1
3,30357,29,4
3,3039,15,1
3,3062b,15,1
3,3068b,29,1
3,3069b,29,2
3,3069b,27,5
3,33291,191,3
3,3795,15,1
3,3941,27,1
3,3960,27,1
3,4032a,70,1
3,4865a,41,3
3,6141,27,2
3,6141,29,1
3,63965,15,1
3,85080,322,4
4,3069bpr0044,0,1
4,3298pr0035,8,1
4,3475b,1,2
4,3795,0,1
4,4589,42,2
4,4590,1,3
4,4596,0,1
4,4598,8,1
4,4740,42,1
4,6141,42,1
4,6919,42,2
15,2360pr0002,2,1
15,2361pr0003,2,1
16,7049bc01,15,2
16,737,4,2
16,737bc01,4,2
16,upn0383b,4,4
17,12708pr0001,47,2
17,12825,0,4
17,2540,0,2
17,298c02,15,2
17,3021,15,1
17,3021,0,1
17,3022,1,1
17,3023,0,1
17,3024,15,6
17,3069b,15,2
17,3794b,0,3
17,44375b,15,1
17,47905,0,1
17,49668,0,2
17,52107,0,1
17,54200,15,1
17,6141,29,1
17,98138pr0008,15,2
21,3009,7,50
22,15573,72,1
22,2412b,179,3
22,2654,72,4
22,3020,0,2
22,3022,0,1
22,3023,46,2
22,3023,71,2
22,3024,0,2
22,3024,46,4
22,3070b,72,1
22,3666,72,1
22,3710,0,2
22,3795,71,1
22,4081b,72,1
22,41769,72,4
22,41770,72,4
22,43719,72,1
22,43722,71,2
22,43723,71,2
22,51739,71,3
22,54200,71,2
22,54383,71,1
22,54384,71,1
22,6141,41,3
22,85984,72,3
22,98138,71,1
22,99206,71,2
25,88646,0,1
26,14226c21,0,3
26,2340pr0003,15,1
26,2340pr0004,15,1
26,2412b,383,2
26,2421,0,1
26,2432,4,1
26,2437,33,1
26,2454a,15,1
26,2460,7,1
26,2479,0,1
26,2486,4,1
26,2493b,0,2
26,2540,4,4
26,2547,8,1
26,2548,8,1
26,2569,0,3
26,2610,14,2
26,298c02,4,2
26,3001,15,1
26,3001,7,5
26,3003,15,2
26,3003,2,1
26,3003,14,2
26,3004,0,3
26,3006,14,1
26,3007,7,6
26,3008,15,3
26,30086c01,14,1
26,30089a,0,1
26,3008pr0037,14,2
26,3010,0,1
26,30151a,47,1
26,30162,0,1
26,30179,15,1
26,30180,15,3
26,30181,1,2
26,30183,0,1
26,30185c02pr0001,1,1
26,30187a,14,1
26,30189,14,1
26,30190,15,1
26,30191,7,1
26,3020,14,1
26,30235,0,1
26,30237a,15,2
26,30237a,1,2
26,30237a,14,1
26,30248,7,1
26,30249,15,4
26,30250pr0004,14,1
26,30251,33,1
26,30254,1,1
26,30256,15,1
26,30257,15,2
26,30258pr0007,15,1
26,30259pr0010,15,2
26,30261pr0012,15,1
26,30322,1,3
26,30338,6,1
26,30339,2,1
26,30340,25,5
26,30343c01,15,1
26,3037,4,2
26,3037pr0005,14,1
26,3037pr0013,7,1
26,3037pr0018,14,1
26,3039,36,1
26,3039,15,1
26,3039,34,1
26,3039pr0005,15,1
26,3040b,33,2
26,3040b,0,1
26,3062b,15,1
26,3068bpr0385,15,1
26,3069bpr0020,7,2
26,3069bpr0043,15,1
26,3127,7,1
26,32084,15,1
26,32086,33,1
26,3460,1,2
26,3460,0,2
26,3626bpr0053,33,1
26,3794a,0,3
26,3829c01,4,1
26,3832,15,1
26,3867,2,1
26,3962b,0,1
26,4032a,2,1
26,4079,4,1
26,4083,4,1
26,4151a,0,1
26,4162,0,1
26,4175,0,4
26,4289,15,1
26,4485,1,1
26,4488,7,1
26,4495a,4,1
26,4495a,2,1
26,4532,1,1
26,4533,15,1
26,4595,0,1
26,4599a,15,1
26,4623,7,7
26,4714,15,1
26,51595pr0003,2,1
26,59275,1,2
26,6014a,15,6
26,6015,0,7
26,6019,0,1
26,6020,14,1
26,6091,7,1
26,6140,4,2
26,6141,42,3
26,6141,36,7
26,6141,34,2
26,6160c03,1,1
26,6212,1,1
26,6228a,7,1
26,71610pr0001,7,1
26,76041c04,1,1
27,3004,7,1
27,30147,7,1
27,3023,19,1
27,3044b,0,1
27,3641,0,4
27,3795,8,1
27,3829c01,7,1
27,4600,0,2
27,4624,7,4
27,4865a,7,1
28,2340,15,4
28,2357,15,4
28,2412b,15,3
28,2412b,4,2
28,2431,4,2
28,2431,72,1
28,2432,1,1
28,2437,40,2
28,2445,15,2
28,2460,72,1
28,2479,0,1
28,2483,40,1
28,2555,0,1
28,2569,72,2
28,2654,46,1
28,298c02,15,2
28,3002,1,4
28,30031,0,1
28,3004,15,6
28,3004,0,1
28,3005,15,4
28,30055,0,4
28,3008,15,1
28,3009,15,2
28,30162,72,3
28,3020,0,2
28,3020,72,1
28,3023,72,2
28,30237a,15,2
28,30248,0,1
28,3032,15,1
28,3034,0,2
28,3034,15,1
28,3035,15,1
28,30359b,0,2
28,3036,15,1
28,30361c,72,1
28,30363,15,3
28,3039pr0001,15,1
28,3039pr0002,15,1
28,3040b,15,2
28,30592,72,1
28,3069b,15,1
28,3069b,33,2
28,3070b,36,1
28,3070b,34,1
28,3245b,15,4
28,3633,0,2
28,3660,15,2
28,3665,15,2
28,3678b,15,2
28,3710,1,1
28,3749,19,1
28,3794a,1,3
28,3795,14,2
28,3829c01,1,1
28,3900,15,1
28,3937,71,1
28,3938,0,1
28,3939,40,2
28,3941,15,1
28,3962b,0,2
28,4079,1,2
28,4081b,1,1
28,4162,72,2
28,41767,15,1
28,41768,15,1
28,42022,15,4
28,4289,15,1
28,43093,1,1
28,4315,15,1
28,43337,15,2
28,43337,4,2
28,43337,40,4
28,43722,15,1
28,43723,15,1
28,44126,15,2
28,44661,15,1
28,44675,71,2
28,44728,15,2
28,4477,15,2
28,4599a,71,2
28,4617b,0,1
28,4733,0,1
28,48064c02,25,1
28,4865a,14,4
28,50304,15,1
28,50305,15,1
28,54100,0,1
28,54101,71,1
28,54200,33,6
28,55544,9999,1
28,6087,15,1
28,6140,15,4
28,6141,1,5
28,6141,34,1
28,6141,46,3
28,6141,36,2
28,6231,4,2
28,6553,72,1
30,11062,0,1
30,2423,2,1
30,2432,4,1
30,3003,71,3
30,3010,322,2
30,3020,4,1
30,3020,322,6
30,3022,322,3
30,3023,322,2
30,3035,15,3
30,30374,19,2
30,3039,15,2
30,3040b,15,5
30,30565,15,3
30,3069b,47,8
30,3069b,15,6
30,3069b,320,1
30,3069b,41,24
30,3070b,19,2
30,32474,15,2
30,33291,10,4
30,3626c,47,1
30,3795,15,1
30,3937,72,1
30,4081b,0,1
30,4286,15,9
30,4740,0,1
30,6005,320,2
30,60481,320,2
30,61252,19,2
30,6134,1,1
30,6141,15,5
30,6141,4,2
30,6141,71,4
30,85984,4,1
30,93555,179,4
30,98138,179,2
31,upn0278c01,0,1
33,2340,4,2
33,2413,15,2
33,2420,4,4
33,2421,0,4
33,2431,4,1
33,2431,15,1
33,2437,41,1
33,3002,0,1
33,3004,15,2
33,3005,15,6
33,3020,15,4
33,3020,4,1
33,3021,15,3
33,3021,4,1
33,3022,4,2
33,3023,4,3
33,3023,15,2
33,3024,15,2
33,3024,4,2
33,3030,15,1
33,3034,15,1
33,3037,15,2
33,3039pr9970,0,1
33,3040b,15,2
33,3068bpr0061,15,1
33,3069b,15,2
33,3069b,4,2
33,3139,0,6
33,3460,15,2
33,3660,4,2
33,3660,15,3
33,3665,4,2
33,3665,15,2
33,3666,4,3
33,3666,15,2
33,3676,15,2
33,3679,7,1
33,3680,15,1
33,3710,15,3
33,3710,4,2
33,4161,15,2
33,4162,4,2
33,4282,4,1
33,4282,15,1
33,4477,4,1
33,4477,15,2
33,4488,4,4
33,4624,7,6
33,4625,15,2
33,4714,15,1
33,4715,15,2
33,4854,15,3
33,4855,15,1
33,4857,15,2
33,4858,15,1
33,4859,4,1
33,4859,15,1
33,4861,15,2
33,4862,41,4
33,4863,15,2
33,4864a,15,6
33,4864apr0008,15,2
33,4865a,15,2
33,4865a,41,2
33,4870,7,3
33,6141,36,2
33,6141,34,1
33,73983,4,2
34,59233pat0001,41,2
34,88646,0,1
36,3003pr0053,14,1
36,3004,1,1
36,3021,4,2
36,3039,14,1
36,3040b,1,2
36,3660,14,1
37,2780,0,2
37,2825,4,1
37,32002,72,1
37,32013,71,1
37,32062,4,1
37,32174,0,5
37,32199,72,1
37,32476,0,1
37,32524,0,1
37,43093,1,6
37,44807,320,1
37,47300,72,4
37,50858,320,2
37,50858,0,2
37,50898,0,2
37,54271,148,1
37,54821,182,2
37,56160,135,1
37,59426,72,1
37,59577pat0001,320,1
37,6587,72,1
37,6632,0,1
38,12825,14,9
38,14226c11,0,1
38,2357,14,8
38,2456,19,1
38,2456,2,1
38,2456,15,2
38,2542,70,2
38,3001,2,16
38,3001,15,9
38,3001,4,2
38,3001,70,3
38,3001,19,1
38,3001,27,8
38,3002,70,1
38,3002,19,5
38,3002,4,2
38,3002,2,2
38,3002,15,6
38,3003,2,14
38,3003,1,1
38,3003,28,2
38,3003,70,14
38,3003,4,2
38,3003,19,8
38,3003,14,7
38,3003,27,8
38,3004,29,1
38,3004,70,44
38,3004,25,8
38,3004,0,4
38,3004,72,3
38,3004,19,4
38,3004,15,50
38,3004,4,9
38,3004,2,40
38,3004,26,127
38,3004,73,4
38,3004,27,10
38,30044,15,2
38,30046,297,2
38,3004pr0001,14,6
38,3004pr0002,14,6
38,3005,29,114
38,3005,27,10
38,3005,70,5
38,3005,25,4
38,3005,114,20
38,3005,182,28
38,3005,4,6
38,3005pr0003,15,2
38,3005pr0003,14,2
38,3006,15,4
38,3007,14,1
38,3009,19,3
38,3009,4,3
38,3009,25,2
38,3010,15,2
38,3010,25,2
38,3010,4,10
38,30115,4,2
38,30115,2,2
38,30136,70,4
38,30137,70,4
38,30150,70,2
38,30153,34,2
38,30153,45,2
38,30153,36,2
38,30153,47,2
38,30153,41,2
38,30176,2,5
38,3020,4,2
38,3020,15,1
38,3021,72,1
38,3021,4,2
38,3021,25,2
38,3022,70,3
38,3022,15,1
38,3022,0,2
38,3022,4,6
38,3023,0,4
38,3023,33,7
38,3023,15,10
38,3023,14,5
38,3023,4,3
38,3023,1,6
38,3023,72,6
38,30238,0,3
38,3024,4,2
38,3029,1,7
38,3030,72,2
38,3031,15,4
38,3031,70,1
38,3031,19,3
38,3031,14,1
38,3032,70,1
38,3032,4,4
38,3033,72,1
38,3034,19,2
38,3034,4,2
38,3035,1,2
38,3035,70,3
38,3036,70,2
38,30367b,4,3
38,30374,19,3
38,30385,82,1
38,30385,42,1
38,30385,36,1
38,3039,2,3
38,3039,1,3
38,3039,14,3
38,3039,70,19
38,3039,26,2
38,3039,25,6
38,3039,15,18
38,3039,4,4
38,3039,72,1
38,3040b,2,2
38,3040b,29,2
38,3040b,70,4
38,3040b,4,8
38,30414,4,1
38,3045,14,4
38,3048c,297,10
38,3062b,0,5
38,3062b,70,2
38,3062b,15,5
38,3068b,14,1
38,3068b,4,15
38,3068b,15,1
38,3068b,2,1
38,3068b,70,1
38,3069b,70,4
38,3070b,15,10
38,3298,14,4
38,3298,4,3
38,33006,4,1
38,33048,484,1
38,33057,484,2
38,3308,15,2
38,33183,10,3
38,3460,70,3
38,3622,70,2
38,3622,4,4
38,3623,19,2
38,3626b,14,4
38,3659,15,2
38,3660,4,3
38,3660,15,5
38,3666,4,3
38,3676,14,4
38,3678b,0,1
38,3710,0,2
38,3710,70,2
38,3710,4,2
38,3741,2,11
38,3742,15,3
38,3742,4,6
38,3742,5,9
38,3747b,4,1
38,3747b,14,4
38,3794b,2,1
38,3794b,19,3
38,3795,25,2
38,3795,4,3
38,3795,19,5
38,3837,72,1
38,3839b,15,4
38,3847,179,2
38,3899,14,2
38,3942c,15,2
38,3942c,0,1
38,3958,4,1
38,3958,15,1
38,3958,72,1
38,3958,19,1
38,4070,0,4
38,4070,71,4
38,4070,4,6
38,4070,15,6
38,4070,1,4
38,4083,0,2
38,4150,0,4
38,4332,0,1
38,4341,0,1
38,43713,15,1
38,43719,0,1
38,43719,4,4
38,44567a,14,4
38,4477,70,4
38,4495b,297,3
38,4532,4,2
38,4533,41,1
38,4536,15,2
38,4738b,70,2
38,4739a,70,2
38,4871,15,1
38,49668,191,4
38,49668,0,8
38,50745,4,2
38,54200,14,7
38,54200,15,5
38,54200,70,4
38,59900,297,3
38,6019,4,2
38,60471,4,4
38,60474,0,1
38,6124,45,1
38,6141,25,8
38,6141,15,8
38,6141,29,14
38,6141,4,5
38,6141,0,12
38,6141,14,3
38,6251,15,2
38,6255,10,3
38,6255,2,4
38,63965,15,3
38,64647,57,2
38,6636,15,1
40,2412b,15,2
40,2540,19,4
40,3023,15,3
40,3023,47,1
40,3023,71,1
40,30374,15,4
40,3062b,15,4
40,3069bpr0089,15,2
40,3069bpr0091,15,2
40,3623,19,1
40,3710,320,1
40,3710,15,1
40,3794a,320,1
40,3794a,15,1
40,6019,15,8
40,6141,71,1
40,6538b,15,4
42,87079pr0052,15,1
42,90754,4,1
43,3003,2,3
43,3004,73,3
43,3004,70,3
43,3004,71,3
43,3005,27,3
43,3005,70,6
43,3005,2,3
43,3005,25,3
43,3020,1,6
43,3020,19,3
43,30238,0,3
43,30374,70,3
43,3062b,19,3
43,33291,5,3
43,3626cpr0891,14,3
43,3626cpr1580,14,3
43,3835,0,3
43,41539,71,3
43,59363,70,3
43,6126a,57,3
43,6131,0,3
43,6141,25,3
43,6141,27,3
43,6141,14,3
43,6251,15,3
43,86035,27,3
43,970c03,0,3
43,970c22,4,3
43,973c03h01,0,3
43,973c22h01,4,3
45,12825,71,4
45,2412b,179,1
45,2437,40,2
45,3004,288,2
45,3005,288,2
45,3020,72,1
45,3023,288,2
45,3023,15,2
45,3024,36,2
45,30374,71,2
45,3069b,15,1
45,3070b,288,4
45,3710,288,5
45,3710,72,1
45,3795,71,2
45,4600,0,2
45,4865b,19,2
45,50944pr0001,0,4
45,50951,0,4
45,54200,288,2
45,60212,0,2
45,6141,0,1
45,63864,288,2
45,93273,15,1
45,93274,0,2
45,93604,15,1
45,98138,47,2
45,99780,71,1
49,3003,14,1
49,3004,1,1
49,3020,1,1
49,3022,4,1
49,3023,4,1
49,3024,14,2
49,3039,4,1
49,3040b,14,1
49,3040b,1,2
49,3298pr0040,14,1
49,3660,14,1
49,3665,1,2
49,3665,14,2
49,3710,14,2
49,3710,4,1
49,4286,14,3
49,6141,15,2
52,190155,9999,1
52,194c04,7,4
52,298c02,7,2
