inventoryId,partNumber,color,quantity
320227,15068,272,2
320227,18677,0,2
320227,20482,72,2
320227,2817,0,1
320227,3023,1062,1
320227,3069b,33,1
320227,3069b,36,1
320227,3666,1062,2
320227,3673,71,2
320227,4032a,84,1
320227,41854,15,1
320227,47457,72,1
320227,4871,0,1
320227,93273,0,2
320227,98138,47,2
320227,99563,72,2
320227,99781,0,3
320324,11476,1,1
320324,11477,4,1
320324,11477,3,1
320324,15571,14,1
320324,1750,3,1
320324,26047,14,2
320324,26047,321,2
320324,29119,321,1
320324,29120,321,1
320324,3022,14,2
320324,3023,322,1
320324,3062b,25,2
320324,33909,19,1
320324,35480,4,1
320324,4304,4,1
320324,4740,15,2
320324,60474,19,1
320324,60478,1,1
320324,61252,1,2
320324,86876,191,2
320324,87580,4,2
320324,98138pr0107,0,2
320324,99780,4,1
320466,2543,4,1
320466,3626bpr0065,14,1
320466,970c28,1,1
320466,973c01h01pr0022,14,1
320474,2300,4,2
320474,3011,4,1
320474,3437,14,1
320474,4247,4,1
320474,4248,4,1
320474,4253,14,2
320474,dupfig0009pr0002,1,1
320474,dupfig0012pr0002,4,1
320572,11477,70,2
320572,14769,15,1
320572,15068,15,1
320572,15573,15,1
320572,24246,84,2
320572,25269,0,1
320572,26047,15,1
320572,3004,84,1
320572,30136,84,1
320572,3022,19,1
320572,3023,15,1
320572,3023,84,2
320572,36840,19,4
320572,4304,15,1
320572,44728,70,1
320572,5264,297,1
320572,54200,15,1
320572,5841,15,2
320572,6141,84,4
320572,87087,84,4
320572,98138,15,4
320572,98138pr0384,15,2
320572,99207,19,1
320574,11477,31,1
320574,26047,15,2
320574,26604,15,4
320574,3004,10,1
320574,30136,15,1
320574,30165,15,1
320574,3022,212,1
320574,3023,323,2
320574,3023,29,2
320574,36841,15,2
320574,4304,15,1
320574,49668,15,2
320574,5264,297,1
320574,54200,85,1
320574,54200,322,1
320574,5841,15,2
320574,60478,191,1
320574,61252,30,2
320574,87580,15,1
320574,87580,5,1
320574,89522,297,1
320574,98138,71,4
320574,98138pr0384,15,2
320574,99207,15,1
320630,3626cpr2224,14,1
320630,41805,47,1
320630,93560,15,1
320630,970c05,272,1
320630,973c05h12pr6892,1062,1
320646,11090,10,5
320646,11090,27,9
320646,11212,19,64
320646,1126,321,15
