inventoryId,partNumber,color,quantity
340000,28621pr0087,14,1
340000,7976pat0001,321,1
340000,8011,0,1
340000,970c75pr0028,1103,1
340000,973c75h04pr0002,1103,1
340001,15616pr0004,0,1
340001,28621pr0091,0,1
340001,5501,0,1
340001,970c03,0,1
340001,973e066pr0001,0,1
340003,3626cpr9975,14,1
340003,7554pat0001,4,1
340003,970c22pr0016,4,1
340003,973c10h03pr0009,4,1
340004,28621pr0090,14,1
340004,88286,308,1
340004,970c12pr0015,72,1
340004,973c09h01pr0005,85,1
340005,28621pr0093,14,1
340005,35635,297,1
340005,76772,15,1
340005,970c75pr0027,1103,1
340005,973d66pr0001,1103,1
340006,28621pr0092,14,1
340006,5311,4,1
340006,8011,320,1
340006,88295,28,1
340006,970c10pr0004,320,1
340006,973c01h03pr0015,320,1
340023,117345,15,1
340023,36187c01pr0004,15,1
340023,6986,226,1
340023,7737,29,1
340023,92198pr0144,78,1
340023,92456c01pr0114,78,1
340024,11408c07pr0015,1089,1
340024,2277c01pr0024,321,1
340024,3277,308,1
340024,7737,29,1
340024,92198pr0053,1089,1
340025,101117c01pr0013,30,1
340025,2633,0,1
340025,92198pr0010,1089,1
340025,92456c06pr0011,1089,1
340026,2277c01pr0026,85,1
340026,76925,71,1
340026,92198pr0150,84,1
340026,92456c02pr0007,84,1
340027,2645,320,1
340027,36187c01,1050,1
340027,92198pr0346,78,1
340027,92456c01pr0090,78,1
340028,100811c01pr0009,78,1
340028,2640,484,1
340028,36198c01pr0017,30,1
340028,92198pr0336,78,1
340029,16530c01pr0008,31,1
340029,1987pat0001,1053,1
340029,92198pr0147,78,1
340029,92456c01pr0101,78,1
340030,16530c01pr0009,1146,1
340030,5828,1059,1
340030,92198pr0149,1137,1
340030,92456c19pr0006,1137,1
340032,2241c01pr0037,25,1
340032,2633,0,1
340032,92198pr0010,1089,1
340032,92456c06pr0029,1089,1
340033,2241c01pr0032,15,1
340033,2644,308,1
340033,92198pr0338,1088,1
340033,92456c16pr0016,1088,1
340034,100811c01pr0010,78,1
340034,101117c01pr0003,378,1
340034,2640,484,1
340034,92198pr0336,78,1
340036,100811c01pr0011,78,1
340036,2640,484,1
340036,36198c01pr0017,30,1
340036,92198pr0336,78,1
340038,18854,52,1
340038,2632,19,1
340038,36198c01pr0003,3,1
340038,92198pr0337,92,1
340038,92456c03pr0025,92,1
340041,11408c06pr0013,70,1
340041,2268c01pr0004,14,1
340041,2646,0,1
340041,92198pr0349,70,1
340042,2632,19,1
340042,36198c01pr0003,3,1
340042,92198pr0337,92,1
340042,92456c03pr0024,92,1
340043,101117c01pr0013,30,1
340043,2633,0,1
340043,92198pr0145,1089,1
340043,92456c06pr0029,1089,1
340044,101117c01pr0009,272,1
340044,2632,19,1
340044,92198pr0337,92,1
340044,92456c03pr0020,92,1
340045,2241c01pr0015,1,1
340045,2644,308,1
340045,92198pr0338,1088,1
340045,92456c16pr0016,1088,1
340047,11408c07pr0014,1089,1
340047,5492pat0002,226,1
340047,5789c01pr0009,484,1
340047,92198pr0358,1089,1
340049,101117c01pr0009,272,1
340049,7756pat0003,226,1
340049,92198pr0144,78,1
340049,92456c01pr0096,78,1
340051,36187c01pr0038,1050,1
340051,7756pat0001,29,1
340051,92198pr0346,78,1
340051,92456c01pr0090,78,1
340052,2241c01pr0015,1,1
340052,2644,308,1
340052,7737,191,1
340052,92198pr0338,1088,1
340052,92456c16pr0016,1088,1
340054,101117c01pr0013,30,1
340054,2633,0,1
340054,92198pr0010,1089,1
340054,92456c06pr0028,1089,1
340055,101117c01pr0009,272,1
340055,18854,52,1
340055,2632,19,1
340055,92198pr0337,92,1
340055,92456c03pr0020,92,1
340056,11408c02pr0021,84,1
340056,40938,70,1
340056,5789c01pr0010,1136,1
340056,92198pr0335,84,1
340072,100907pat0001,191,1
340072,36187c01pr0056,212,1
340072,92198pr0133,78,1
340072,92456c01pr0126,78,1
340073,23955,70,1
340073,36187c01pr0003,226,1
340073,92198pr0135,78,1
340073,92456c01pr0084,78,1
340075,2277c01pr0005,0,1
340075,25878pr0003,84,1
340075,28649pr0023,1089,1
340075,92815c02pr0003,15,1
340076,19193c01pr0112,322,1
340076,8084pat0001,322,1
340076,92198pr0137,84,1
340076,92456c02pr0500,84,1
340078,11408c02pr0022,84,1
340078,19193c01pr0112,15,1
340078,24775pr0001,0,1
340078,92198pr0139,84,1
340081,18853,29,1
340081,3201,226,1
340081,59794c01pr0026,30,1
340081,92198pr0136,1089,1
340081,92456c06pr0025,1089,1
340082,110193c01pr0009,70,1
340082,23186,72,1
340082,28649pr0025,78,1
340082,92815c01pr0011,78,1
340084,36187c01,31,1
340084,7054,308,1
340084,92198pr0141,1089,1
340084,92456c06pr0024,1089,1
340085,11408c07pr0013,1089,1
340085,2277c01pr0005,28,1
340085,26139,308,1
340085,28649pr0024,1089,1
340086,16530c01pr0007,321,1
340086,28649,78,1
340086,84358pr0002,15,1
340086,92815c08pr0003,1089,1
340087,24452pr0015,15,1
340087,3013,4,1
340087,33322,297,1
340087,92198pr0142,1089,1
340087,92456c06pr0026,1089,1
340089,2277c01pr0002,1,1
340089,28649pr0026,1089,1
340089,61183,0,1
340089,92815c02pr0005,15,1
340090,36187c01,31,1
340090,7054,308,1
340090,92198pr0143,1089,1
340090,92456c06pr0027,1089,1
340136,11476,191,1
340136,15573,3,5
340136,26604,191,2
340136,29119,3,1
340136,29120,3,1
340136,3020,27,1
340136,3021,3,3
340136,3022,27,1
340136,33909,4,3
340136,35480,27,2
340136,49307,3,2
340136,54200,4,5
340136,60478,191,1
340136,6141,15,2
340136,98138pr0008,15,2
340136,99207,191,1
340136,99780,27,1
340143,25972,70,1
340143,28621pr0142,1089,1
340143,970c10pat70pr0001,320,1
340143,973g05c70h70pr0002,272,1
340144,2631,308,1
340144,28621pr0143,1089,1
340144,970c03pat27pr0010,0,1
340144,973c03h70pr0007,0,1
340177,15500,308,1
340177,36037,484,1
340177,3626cpr0893,14,1
340177,3626cpr9950,14,1
340177,970c14,71,2
340177,973c27h01pr9961,15,2
340186,11090,0,6
340186,11476,15,2
340186,15068,15,2
340186,15068,0,2
340186,1927,15,4
340186,20482,15,2
340186,24246,4,2
340186,24246,15,10
340186,26047,15,2
340186,26047,0,2
340186,3021,15,2
340186,3022,15,4
340186,3023,2,2
340186,3023,15,4
340186,3023,0,2
340186,3028,71,1
340186,3069b,41,14
340186,3069b,15,10
340186,3069b,2,2
340186,32606,191,1
340186,32606,4,1
340186,32607,10,2
340186,32803,15,2
340186,3666,2,2
340186,37762,15,2
340186,3795,2,2
340186,4733,0,2
340186,49668,0,16
340186,60897,0,4
340186,6255,10,2
340186,79194,0,4
340186,85861,0,4
340186,87087,15,4
340186,87994,0,4
340186,89522,179,2
340186,98138pr0008,15,4
340186,99781,15,2
340193,3626cpr2589,14,1
340193,64647,4,1
340193,67043pat0001,70,1
340193,970c05pr0022,272,1
340193,973c27h01pr0052,320,1
340194,18927,4,1
340194,28621pr4031,14,1
340194,970c41pat01,484,1
340194,973c01h01pr0045,15,1
340196,2526,297,1
340196,2528pr0019,0,1
340196,28621pr4304,14,1
340196,64647,15,1
340196,970e04,0,1
340196,973c22h01pr0024,4,1
340197,2644,308,1
340197,28621pr0103,14,1
340197,970c10,320,1
340197,973c01h01pr0028,0,1
340310,11477,0,2
340310,1745,2,1
340310,1748,15,1
340310,1748,0,1
340310,2357,15,2
340310,2412b,0,2
340310,3023,15,3
340310,3031,15,1
340310,3039,15,2
340310,3040b,15,2
340310,3710,15,2
340310,51739,15,4
340310,60474,0,2
340310,6141,1,16
340310,6141,14,16
340310,6141,4,16
340310,64225,1,1
340310,64225,4,1
340310,64225,14,1
340310,85080,1,2
340310,85080,15,2
340310,85080,4,2
340310,85080,14,2
340310,85080,0,2
340310,85984,15,1
340330,3001pr9973,15,1
340556,11458,15,2
340556,11477,15,2
340556,11477,320,6
340556,2310,71,2
340556,2412b,15,3
340556,2450,320,2
340556,3021,320,2
340556,3024,27,3
340556,3062b,320,2
340556,32828,71,3
340556,3563,15,1
340556,3623,320,4
340556,4081b,15,2
340556,4274,71,2
340556,47905,0,1
340556,52107,71,2
340556,54383,320,1
340556,54384,320,1
340556,60470b,15,2
340556,60478,71,1
340556,63868,15,1
340556,73825,15,1
340556,78257,15,2
340556,78258,71,2
340556,78258,15,2
340556,78329,19,1
340556,85984,320,4
340556,98138,47,2
340558,18792,30,1
340558,26603pr0149,0,1
340558,79194,71,1
340558,87580,484,1
340559,10187,2,2
340559,36017,297,1
340559,6981,297,1
340594,19729pr0089,10,1
340594,970c31,2,1
340594,973c06h03pr0001,10,1
340596,11212,15,1
340596,19729pr0096,31,1
340596,3022,15,1
340596,3024,15,5
340596,3069b,47,4
340596,6141,47,7
340621,87079pr9754,15,1
340628,87079pr9753,15,1
340769,2357,320,2
340769,24316,70,4
340769,2431pr0083,320,1
340769,3004,0,2
340769,3005,0,4
340769,3005,320,6
340769,3020,0,2
340769,3020,320,1
340769,3069b,0,2
340769,3069b,320,2
340769,3070b,320,1
340769,32000,25,2
340769,3710,320,3
340769,3710,0,3
340769,63864,0,1
340769,73230,25,4
340953,2446,4,1
340953,2447,47,1
340953,3626cpr1966,14,1
340953,970c05,272,1
340953,973c05h22pr6842,15,1
341139,18674,0,1
341139,19220,0,1
341139,20482,71,1
341139,2817,0,2
341139,3020,1062,1
341139,3069b,33,1
341139,35480,0,1
341139,3673,71,4
341139,42610,0,4
341139,44674,4,2
341139,50951,0,4
341139,6141,41,2
341139,69755,72,1
341139,69767,15,1
341139,98138,47,1
341139,99781,0,1
341157,2446,1062,1
341157,28621pr4230,14,1
341157,41805,47,1
341157,970c03pr0408,0,1
341157,973c03h12pr5419,0,1
