inventoryId,partNumber,color,quantity
50023,11603pr0004,29,1
50023,20482,47,1
50023,24131,323,1
50023,3004,3,7
50023,3004,27,1
50023,3021,191,1
50023,3022,191,2
50023,3023,0,1
50023,3023,191,1
50023,3040bpr0003,71,1
50023,3069b,0,1
50023,3069b,27,1
50023,3622,19,1
50023,54200,4,1
50023,6141,46,2
50023,6141,27,1
50023,64454,191,1
50023,64462,1054,1
50023,64570,31,2
50023,6541,15,1
50023,66303,9999,1
50023,87552,41,1
50023,87580,26,1
50023,98138,15,1
50023,98138pr0024,179,1
50023,98138pr0056,84,1
50023,98138pr0100,84,1
50024,11575pr0003,29,1
50024,11618,26,1
50024,11618,31,1
50024,15573,26,2
50024,15745,45,1
50024,18853,29,1
50024,18853,191,1
50024,20482,47,4
50024,3004,26,4
50024,30153,52,1
50024,3020,323,1
50024,3023,14,3
50024,3040bpr0003,71,1
50024,3062b,41,1
50024,3062b,42,1
50024,3069b,14,1
50024,3245c,26,1
50024,35480,15,1
50024,3852b,29,1
50024,3937,15,1
50024,6134,15,1
50024,6141,46,2
50024,64454,322,1
50024,64462,1054,1
50024,64570,31,2
50024,66304,9999,1
50024,87544,47,1
50024,93094pat0001,4,1
50024,98138pr0024,179,1
50026,15395,179,1
50026,15470,70,2
50026,15573,321,1
50026,15573,4,1
50026,28621,47,1
50026,3004,321,1
50026,3020,26,1
50026,3023,226,1
50026,3040bpr0003,71,1
50026,3069bpr0168,70,2
50026,3937,15,1
50026,4070,4,1
50026,43898,70,1
50026,4740,70,1
50026,54200,47,1
50026,59900,26,1
50026,6134,15,1
50026,6141,46,4
50026,6141,179,2
50026,64454,5,1
50026,64462,1054,1
50026,64570,31,2
50026,66306,9999,1
50026,85861,15,1
50026,85861,4,2
50026,87580,321,1
50026,87994,0,1
50026,87994,15,1
50026,98138,4,1
50026,98138pr0013,15,2
50026,98138pr0017,29,1
50026,98138pr0024,179,1
50026,98138pr0100,84,1
50026,98382pr0010,29,1
50027,11476,0,1
50027,15068,4,1
50027,15573,27,1
50027,20311pr0004,29,1
50027,2540,0,1
50027,3004,85,3
50027,3005pr0014,15,2
50027,3021,27,1
50027,3023,0,1
50027,3068b,15,1
50027,3069b,85,1
50027,3069bpr0198,15,1
50027,3245c,0,1
50027,4032a,71,1
50027,4345b,4,1
50027,4346,47,1
50027,4865b,4,2
50027,6141,46,2
50027,6254,15,2
50027,64454,27,1
50027,64462,1054,1
50027,64570,31,2
50027,66307,9999,1
50027,98138pr0024,179,1
50027,98283,84,2
50028,11253,0,1
50028,20482,15,1
50028,3003,85,1
50028,3004,85,3
50028,3023,15,1
50028,3023,85,1
50028,3023,5,2
50028,3024,4,1
50028,3024,0,1
50028,3024,41,1
50028,3040bpr0003,71,1
50028,3069b,85,1
50028,3070b,0,1
50028,3070b,47,1
50028,34103,15,1
