inventoryId,partNumber,color,quantity
80022,2530,72,1
80022,37,72,1
80022,61976,70,1
80022,62709pat0001,47,1
80022,90754,72,3
80072,11212,0,4
80072,2357,0,4
80072,2420,0,4
80072,2445,0,1
80072,2458,0,24
80072,2465,0,8
80072,2780,0,50
80072,3005,0,12
80072,3008,0,20
80072,3010,0,8
80072,3020,0,1
80072,3795,72,8
80072,3795,0,8
80072,4162,0,20
80072,4282,0,8
80072,55819,0,1
80072,6141,320,503
80072,6141,322,10
80072,6141,2,499
80072,6141,71,236
80072,6141,15,369
80072,6141,179,630
80072,6141,1103,153
80072,6141,27,4
80072,6141,1,431
80072,6141,297,604
80072,6141,4,15
80072,6141,0,593
80072,63864,0,8
80072,65803,0,9
80072,67139,0,2
80072,87079pr9980,0,1
80072,92585,297,1
80073,11153,71,1
80073,11211,15,2
80073,11214,4,4
80073,11458,15,8
80073,11477,15,10
80073,14181,15,1
80073,15207,15,2
80073,15303,36,3
80073,15397,15,1
80073,15400,72,2
80073,15573,72,9
80073,15712,72,3
80073,18651,0,14
80073,18654,15,4
80073,18674,72,1
80073,18948,15,4
80073,20482,71,2
80073,21849pr0008,47,1
80073,2357,71,2
80073,23950,15,2
80073,2412b,72,3
80073,2412b,15,2
80073,2431,15,4
80073,24316,70,1
80073,2445,71,1
80073,26603,15,1
80073,26604,72,2
80073,2780,0,10
80073,28192,15,6
80073,3010,320,2
80073,3010,15,2
80073,3010,19,2
80073,3020,15,1
80073,3020,72,8
80073,3021,19,10
80073,3022,72,3
80073,3023,28,14
80073,3023,71,10
80073,3024,15,8
80073,3029,15,1
80073,3031,72,1
80073,30355,15,2
80073,30356,15,2
80073,30374,41,1
80073,3039,0,1
80073,3040b,71,8
80073,30414,1,1
80073,3069b,15,4
80073,3176,71,1
80073,32054,71,5
80073,32062,0,8
80073,32063,71,2
80073,32064a,14,4
80073,32064a,0,7
80073,32124,1,2
80073,32316,15,6
80073,32316,72,5
80073,32739,15,2
80073,33909,0,1
80073,34103,19,3
80073,3460,72,1
80073,3623,15,8
80073,3665,320,2
80073,3666,15,2
80073,3710,72,6
80073,3710,15,3
80073,37352,15,8
80073,3737,4,2
80073,37762,15,4
80073,3795,1,2
80073,3830,320,2
80073,3831,320,2
80073,3941,71,8
80073,4162,15,4
80073,41678,15,8
80073,42445,71,2
80073,42610,71,16
80073,42924,1,8
80073,43710,71,1
80073,43711,71,1
80073,4477,15,8
80073,44861,71,2
80073,4519,14,1
80073,4590,72,2
80073,4740,15,4
80073,4856b,15,1
80073,4865b,72,1
80073,52031,15,2
80073,52107,71,2
80073,55013,72,4
80073,55982,71,4
80073,57360,72,1
80073,58181,15,4
80073,58247,179,1
80073,59900,45,4
80073,60479,14,1
80073,60483,72,4
80073,60484,71,2
80073,60484,4,1
80073,6091,15,16
80073,6141,2,1
80073,6179,15,4
80073,6231,72,2
80073,63965,71,4
80073,64567,80,1
80073,6541,70,4
80073,6587,28,4
80073,69729,15,1
80073,73109,71,8
80073,73111,71,4
80073,73230,71,8
80073,73624,9999,1
80073,73983,15,4
80073,85984pr0006,72,1
80073,87079,0,1
80073,87087,15,2
80073,87609,72,2
80073,92738,0,1
80073,92947,71,4
80073,93095,0,1
80073,96874,25,1
80073,99206,15,8
80073,99774,72,3
80074,11215,71,2
80074,13548,71,8
80074,14418,71,4
80074,14769pr0086,71,2
80074,15068,71,2
80074,15303,35,3
80074,15400,72,2
80074,15573,0,16
80074,18675pr0002,40,1
80074,22885,71,2
80074,22890,72,4
80074,2412b,72,4
80074,2419,71,4
80074,2420,71,2
80074,24201,71,4
80074,2431,71,9
80074,2450,0,16
80074,26047,0,2
80074,26604,71,2
80074,27263,0,8
80074,27263,71,6
80074,2780,0,9
80074,3005,72,2
80074,3020,72,2
80074,3020,0,4
80074,3021,71,3
80074,3022,0,2
80074,3023,36,1
80074,3023,71,4
80074,3024,71,4
80074,3033,0,4
80074,3034,0,2
80074,3068b,0,1
80074,3069b,71,11
80074,32028,0,8
80074,32828,71,8
80074,32952,71,2
80074,3298,71,2
80074,35394,71,1
80074,35480,0,28
80074,35480,71,4
80074,3666,71,6
80074,3700,71,4
80074,3701,71,2
80074,3702,71,1
80074,3710,72,2
80074,3795,71,2
80074,3795,0,8
80074,3894,72,1
80074,3960pr0038,71,1
80074,39888,19,2
80074,4162,71,8
80074,4162,0,8
80074,4282,0,4
80074,4287c,71,2
80074,44728,0,2
80074,4477,71,8
80074,44861,0,2
80074,4740,0,1
80074,47905,72,2
80074,4865b,0,1
80074,51739,71,4
80074,52501,72,2
80074,54200,71,4
80074,54383,0,8
80074,54384,0,8
80074,58247,0,1
80074,60219,71,1
80074,60478,71,8
80074,60484,72,1
80074,6141,36,6
80074,6141,72,14
80074,6141,0,24
80074,63864,71,4
80074,63864,0,8
80074,63868,72,4
80074,63868,71,8
80074,6636,71,8
80074,73110,71,2
80074,85984,71,1
80074,87079,0,4
80074,87087,0,2
80074,87580,15,2
80074,92099,72,1
80074,92738,0,1
80074,93273,71,4
80074,99780,71,3
80074,99780,0,16
80075,11211,71,2
80075,11213,71,2
80075,11477,71,2
80075,15068,71,1
80075,15392,72,2
80075,15403,71,2
80075,15573,320,3
80075,15573,71,1
80075,15672,71,1
80075,18674,71,1
80075,20482,28,1
80075,2412b,179,2
80075,26047,71,2
80075,2639,72,1
80075,2654,72,4
80075,3002,4,1
80075,3003,320,1
80075,3004,72,1
80075,3010,0,1
80075,30136,3,2
80075,3020,71,1
80075,3022,72,1
80075,3023,41,3
80075,3023,28,4
80075,30565,71,4
80075,3062b,72,1
80075,3070b,320,1
80075,3298,71,1
80075,33909,0,1
80075,3710,71,2
80075,4070,71,7
80075,43722,71,1
80075,4599b,71,1
80075,4740,72,1
80075,54200,72,6
80075,54200,47,1
80075,54383,71,1
80075,54384,71,2
80075,6141,47,2
80075,6141,36,4
80075,63868,72,2
80075,85861,71,2
80075,87087,19,2
80075,92280,72,2
80075,92738,0,1
80075,98100pr0012,71,1
80075,98138,0,6
80075,99780,71,2
