partNumber,name,category,sourceCategory,material
cardupn0014pr0008,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Zombie (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0009,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Zombie (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0010,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Burning Zombie",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0011,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Steve (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0012,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Creeper (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0013,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Steve",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0014,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Steve (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0015,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Steve (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0016,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Steve",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0017,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Creeper",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0018,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Exploding Creeper (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0019,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Charged Creeper (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0020,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Creeper",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0021,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0022,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Skeleton (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0023,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Skeleton (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0024,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0025,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Turtle Skin Warrior",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0026,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Turtle Skin Warrior (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0027,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Turtle Skin Warrior (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0028,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Llama Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0029,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Zombie Villager",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0030,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Coloured Sheep",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0031,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Witch (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0032,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Witch",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0033,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Pillager",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0034,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Vindicator (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0035,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Vindicator",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0036,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Chicken",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0037,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wolf Tamer (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0038,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Wolf Tamer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0039,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Wolf Tamer (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0040,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wolves",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0041,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Spider (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0042,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Cave Spider",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0043,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Warden",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0044,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Warden (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0045,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Warden (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0046,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Efe",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0047,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Efe",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0048,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Baker (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0049,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Phantom",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0050,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Iron Golem",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0051,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Iron Golem",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0052,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Snow Golem (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0053,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Stray (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0054,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Stray",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0055,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Husk (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0056,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Burning Baby Zombie (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0057,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Chicken Jockey",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0058,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Drowned",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0059,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Buccaneer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0060,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Swashbuckler (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0061,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Turtles",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0062,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Guardian",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0063,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Elder Guardian",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0064,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Royal Warrior (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0065,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Underwater Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0066,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Sentinel Soldier (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0067,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Slime",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0068,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Arbalest Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0069,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Sniffer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0070,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Dragon Archer (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0071,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Camels",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0072,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Bats",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0073,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Miller (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0074,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Allay",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0075,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Honey Bear (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0076,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0077,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Panda",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0078,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Mooshroom",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0079,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Creeper and Stray (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0080,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Team Miller and Snow Golem (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0081,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Team Zombie Villager and Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0082,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Zombie and Skeleton Horseman",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0083,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Team Skeleton and Exploding Creeper (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0084,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Spider and Warden (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0085,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Chicken Jockey and Pillager",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0086,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Team Sentinel Soldier and Baker (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0087,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Team Creeper and Witch",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0088,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Explorer and Efe",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0089,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Llama Knight and Mooshroom",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0090,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Team Wolf Tamer and Iron Golem",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0091,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wither Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0092,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wither Skeleton (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0093,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Wither Skeleton (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0094,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Wither Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0095,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Orc Warrior",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0096,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wither Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0097,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Orc Warrior",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0098,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Orc Warrior (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0099,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Orc Warrior (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0100,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Orc Warrior",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0101,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Golden Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0102,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Piglin Brute",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0103,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Piglin Brute",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0104,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Piglin Brute (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0105,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Piglin Brute (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0106,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Piglin Brute",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0107,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Golden Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0108,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Golden Knight (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0109,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Golden Knight (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0110,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Golden Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0111,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Cave Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0112,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Piglin (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0113,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Piglin",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0114,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Piglin",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0115,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ghast (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0116,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ghast",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0117,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Ghast (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0118,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Ghast",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0119,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Sunny",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0120,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Sunny (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0121,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Sunny",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0122,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Strider",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0123,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Jungle Explorer (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0124,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wither",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0125,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Wither (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0126,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Wither (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0127,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Crystal Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0128,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Crystal Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0129,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Hoglin",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0130,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Blaze (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0131,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Blaze (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0132,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Blaze",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0133,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Swamp Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0134,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Magma Cubes",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0135,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Badlands Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0136,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Armorsmith",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0137,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Spider Jockey (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0138,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Team Swamp Explorer and Crystal Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0139,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Blaze and Piglin Brute (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0140,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Team Spider Jockey and Wither (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0141,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Crystal Knight and Sunny (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0142,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Magma Cubes and Ghast",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0143,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Wither Skeleton and Wither",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0144,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Team Orc Warrior and Golden Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0145,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Badlands Explorer and Armorsmith",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0146,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Team Piglin and Wither Skeleton",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0147,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Enderman",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0148,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Enderman (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0149,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Enderman",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0150,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Enderman (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0151,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Enderman",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0152,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0153,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Enderman",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0154,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0155,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0156,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Ender Explorer",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0157,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Ender Explorer (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0158,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Dragon",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0159,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Ender Dragon",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0160,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Dragon (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0161,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Ender Dragon (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0162,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Dragon",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0163,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0164,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Ender Knight (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0165,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Comic Ender Knight (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0166,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Neon Ender Knight",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0167,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Shulker",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0168,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Shulker",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0169,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Ender Explorer and Ender Dragon",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0170,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Team Enderman and Ender Dragon (Foil)",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0171,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Axolotl House",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0172,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Pumpkin Farm",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0173,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Iron Golem Fortress",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0174,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Panda Haven",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0175,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Sword Outpost",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0176,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Deep Dark Battle",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0177,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Bee Cottage",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0178,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Turtle Beach House",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0179,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Frog House",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0180,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Fox Lodge",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0181,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Ender Dragon and End Ship",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0182,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Wolf Stronghold",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0183,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Windmill Farm",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0184,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Nether Portal Ambush",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0185,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Rabbit Ranch",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0186,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - The Llama Village",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0187,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Crafting Table",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0188,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Iron Pickaxe",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0189,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Bow and Arrow",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0190,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Golden Sword",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0191,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Golden Chestplate",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0192,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Diamond Sword",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0193,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Cake",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0194,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Brewing Stand",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0195,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Bed",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0196,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Jukebox",technic,Gear Parts,Cardboard/Paper
cardupn0014pr0197,"Trading Card, Minecraft Series 2 Boom-Bastic, Standard Card - Firework Rocket",technic,Gear Parts,Cardboard/Paper
